r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
10.1,69700,9,1,0,67585,673,1442,76261773.40745926,0.39984249099999103,1078,83366,2023-04-28T05:38:00.370082,0
-10.9,69710,9,0,1,67594,673,1443,77304345.07131577,0.33318048633332464,830,84196,2023-04-28T05:38:05.066720,0
-1,69720,10,0,0,67604,673,1443,76221571.8626976,0.2665001666666572,807,85003,2023-04-28T05:38:09.908221,0
-1,69730,10,0,0,67614,673,1443,76339249.9089241,0.19983350000000433,829,85832,2023-04-28T05:38:14.726580,0
-1,69740,10,0,0,67624,673,1443,74841386.07978821,0.13316683333333768,746,86578,2023-04-28T05:38:19.605169,0
-1,69750,10,0,0,67634,673,1443,73394695.22237778,0.06650016666666408,595,87173,2023-04-28T05:38:24.768408,0
-1,69760,10,0,0,67644,673,1443,71701916.15819931,0,500,87673,2023-04-28T05:38:29.814411,0
-10.9,69770,9,0,1,67653,673,1444,72212804.25786972,0,501,88174,2023-04-28T05:38:34.803377,0
-1,69780,10,0,0,67663,673,1444,71022008.35943222,0,503,88677,2023-04-28T05:38:39.845268,0
-1,69790,10,0,0,67673,673,1444,71191065.31143188,0,504,89181,2023-04-28T05:38:45.001576,0
-10.9,69800,9,0,1,67682,673,1445,71243163.94329071,0,506,89687,2023-04-28T05:38:50.052993,0
-1,69810,10,0,0,67692,673,1445,70162159.50250626,0,502,90189,2023-04-28T05:38:55.226252,0
-10.9,69820,9,0,1,67701,673,1446,70888744.89068985,0,465,90654,2023-04-28T05:39:00.268950,0
-1,69830,10,0,0,67711,673,1446,71065289.3781662,0,512,91166,2023-04-28T05:39:05.514581,0
10.1,69840,9,1,0,67720,674,1446,70171141.92247391,0,485,91651,2023-04-28T05:39:10.581712,0
-1,69850,10,0,0,67730,674,1446,68797871.76847458,0,504,92155,2023-04-28T05:39:15.705810,0
-1,69860,10,0,0,67740,674,1446,69432341.7544365,0,504,92659,2023-04-28T05:39:20.821968,0
-1,69870,10,0,0,67750,674,1446,69585336.44676208,0,524,93183,2023-04-28T05:39:26.175764,0
-1,69880,10,0,0,67760,674,1446,69148075.87862015,0,500,93683,2023-04-28T05:39:31.266957,0
-1,69890,10,0,0,67770,674,1446,68763156.53324127,0,529,94212,2023-04-28T05:39:36.472828,0
-1,69900,10,0,0,67780,674,1446,67820957.00502396,0,500,94712,2023-04-28T05:39:41.584632,0
-1,69910,10,0,0,67790,674,1446,78370000.12397766,0.9998334999999905,1686,96398,2023-04-28T05:39:45.704439,0
-1,69920,10,0,0,67800,674,1446,82435019.01626587,0.9331668333333238,1591,97989,2023-04-28T05:39:49.881463,0
10.1,69930,9,1,0,67809,675,1446,80872217.11874008,0.8665051616666575,1515,99504,2023-04-28T05:39:54.089745,0
-1,69940,10,0,0,67819,675,1446,77782494.1277504,0.7998334999999905,1372,80701,2023-04-28T05:39:58.426117,0
-1,69950,10,0,0,67829,675,1446,81942566.33520126,0.7331668333333239,1301,82002,2023-04-28T05:40:02.746050,0
-1,69960,10,0,0,67839,675,1446,82410176.09834671,0.6665001666666572,1343,83345,2023-04-28T05:40:07.310453,0
-10.9,69970,9,0,1,67848,675,1447,78338347.67341614,0.599842490999991,1216,84561,2023-04-28T05:40:11.852481,0
-1,69980,10,0,0,67858,675,1447,81020160.61544418,0.5331668333333238,1102,85663,2023-04-28T05:40:16.433276,0
-1,69990,10,0,0,67868,675,1447,82196204.96034622,0.46650016666665717,1104,86767,2023-04-28T05:40:21.060128,0
10.1,70000,9,1,0,67877,676,1447,79608043.43223572,0.39983416599999055,1023,87790,2023-04-28T05:40:25.775754,0
10.1,70010,9,1,0,67886,677,1447,80093385.27917862,0.33316683333332386,978,88768,2023-04-28T05:40:30.566143,0
-1,70020,10,0,0,67896,677,1447,76800599.39622879,0.2665001666666572,786,89554,2023-04-28T05:40:35.577899,0
-1,70030,10,0,0,67906,677,1447,74870292.54436493,0.19983350000000433,752,90306,2023-04-28T05:40:40.479853,0
-1,70040,10,0,0,67916,677,1447,74085201.91907883,0.13316683333333768,682,90988,2023-04-28T05:40:45.491281,0
-1,70050,10,0,0,67926,677,1447,73887473.9408493,0.06650016666666408,592,91580,2023-04-28T05:40:50.670072,0
-1,70060,10,0,0,67936,677,1447,72418292.46282578,0.01,505,92085,2023-04-28T05:40:55.737356,0
-10.9,70070,9,0,1,67945,677,1448,72672186.19585037,0.01,469,92554,2023-04-28T05:41:00.817235,0
10.1,70080,9,1,0,67954,678,1448,72650637.0306015,0.01,532,93086,2023-04-28T05:41:06.081398,0
-1,70090,10,0,0,67964,678,1448,71713128.38792801,0.01,501,93587,2023-04-28T05:41:11.197346,0
-1,70100,10,0,0,67974,678,1448,71086383.46195221,0.01,516,94103,2023-04-28T05:41:16.274165,0
-1,70110,10,0,0,67984,678,1448,70654753.44657898,0.01,527,94630,2023-04-28T05:41:21.416111,0
-1,70120,10,0,0,67994,678,1448,70850089.19239044,0.01,516,95146,2023-04-28T05:41:26.685484,0
-1,70130,10,0,0,68004,678,1448,71405473.94752502,0.01,537,95683,2023-04-28T05:41:31.773771,0
-1,70140,10,0,0,68014,678,1448,70129773.02074432,0.01,510,96193,2023-04-28T05:41:36.968781,0
-1,70150,10,0,0,68024,678,1448,70702599.28703308,0.01,532,96725,2023-04-28T05:41:42.048539,0
10.1,70160,9,1,0,68033,679,1448,70688735.84270477,0.01,486,97211,2023-04-28T05:41:47.136544,0
-1,70170,10,0,0,68043,679,1448,69553892.61245728,0.01,508,97719,2023-04-28T05:41:52.276241,0
-1,70180,10,0,0,68053,679,1448,70004389.28604126,0.01,518,98237,2023-04-28T05:41:57.457924,0
-10.9,70190,9,0,1,68062,679,1449,70325882.7328682,0.01,521,98758,2023-04-28T05:42:02.730822,0
-1,70200,10,0,0,68072,679,1449,69198459.08880234,0.01,521,99279,2023-04-28T05:42:07.854052,0
-1,70210,10,0,0,68082,679,1449,76101043.52235794,0.9998334999999905,1645,80740,2023-04-28T05:42:12.006155,0
21.2,70220,8,2,0,68090,681,1449,79321617.18606949,0.9331751583333243,1510,82250,2023-04-28T05:42:16.244390,0
-20.8,70230,8,0,2,68098,681,1451,83271499.87220764,0.8665121546666579,1300,83550,2023-04-28T05:42:20.539897,0
-1,70240,10,0,0,68108,681,1451,82098168.13468933,0.7998334999999905,1420,84970,2023-04-28T05:42:24.840314,0
-1,70250,10,0,0,68118,681,1451,78559524.71494675,0.7331668333333239,1400,86370,2023-04-28T05:42:29.212937,0
-1,70260,10,0,0,68128,681,1451,79462069.57101822,0.6665001666666572,1339,87709,2023-04-28T05:42:33.828285,0
-1,70270,10,0,0,68138,681,1451,78207443.6545372,0.5998334999999905,1160,88869,2023-04-28T05:42:38.298403,0
-10.9,70280,9,0,1,68147,681,1452,78527624.9051094,0.5331791543333245,1044,89913,2023-04-28T05:42:42.812306,0
10.1,70290,9,1,0,68156,682,1452,77601427.43587494,0.46651015666665774,1084,90997,2023-04-28T05:42:47.438439,0
21.2,70300,8,2,0,68164,684,1452,78204864.56155777,0.3998561439999918,814,91811,2023-04-28T05:42:52.126101,0
-1,70310,10,0,0,68174,684,1452,75531793.5347557,0.33316683333332386,949,92760,2023-04-28T05:42:57.063859,0
-1,70320,10,0,0,68184,684,1452,73989406.52608871,0.2665001666666572,802,93562,2023-04-28T05:43:02.049376,0
-10.9,70330,9,0,1,68193,684,1453,74961150.28858185,0.19984082600000413,829,94391,2023-04-28T05:43:06.964113,0
-1,70340,10,0,0,68203,684,1453,73839537.20331192,0.13316683333333768,754,95145,2023-04-28T05:43:11.972761,0
-1,70350,10,0,0,68213,684,1453,72334570.28865814,0.06650016666666408,612,95757,2023-04-28T05:43:17.102325,0
-1,70360,10,0,0,68223,684,1453,71461977.06460953,0.01,540,96297,2023-04-28T05:43:22.256950,0
-1,70370,10,0,0,68233,684,1453,70775741.9347763,0.01,520,96817,2023-04-28T05:43:27.473017,0
-1,70380,10,0,0,68243,684,1453,70201952.15940475,0.01,531,97348,2023-04-28T05:43:32.693316,0
-1,70390,10,0,0,68253,684,1453,69962970.91245651,0.01,521,97869,2023-04-28T05:43:37.766885,0
-1,70400,10,0,0,68263,684,1453,69502021.07429504,0.01,519,98388,2023-04-28T05:43:42.847145,0
-1,70410,10,0,0,68273,684,1453,69424639.3442154,0.01,518,98906,2023-04-28T05:43:47.976789,0
10.1,70420,9,1,0,68282,685,1453,70357944.07129288,0.01,495,99401,2023-04-28T05:43:53.049396,0
-10.9,70430,9,0,1,68291,685,1454,69992203.11641693,0.01,500,99901,2023-04-28T05:43:58.297615,0
-1,70440,10,0,0,68301,685,1454,69379412.2338295,0.01,519,80336,2023-04-28T05:44:03.495867,0
-1,70450,10,0,0,68311,685,1454,65999637.842178345,0.01,554,80890,2023-04-28T05:44:08.636196,0
-10.9,70460,9,0,1,68320,685,1455,68047803.04431915,0.01,499,81389,2023-04-28T05:44:13.606792,0
-1,70470,10,0,0,68330,685,1455,66354346.27532959,0.01,511,81900,2023-04-28T05:44:18.718362,0
-20.8,70480,8,0,2,68338,685,1457,66837621.62923813,0.01,509,82409,2023-04-28T05:44:23.702938,0
-1,70490,10,0,0,68348,685,1457,65448316.93172455,0.01,524,82933,2023-04-28T05:44:28.871301,0
-1,70500,10,0,0,68358,685,1457,65362795.293331146,0.01,524,83457,2023-04-28T05:44:34.051979,0
-10.9,70510,9,0,1,68367,685,1458,74886225.46195984,0.9998458209999912,1486,84943,2023-04-28T05:44:38.176126,0
-1,70520,10,0,0,68377,685,1458,77118088.00697327,0.9331668333333238,1535,86478,2023-04-28T05:44:42.351986,0
-1,70530,10,0,0,68387,685,1458,82211190.76013565,0.8665001666666572,1529,88007,2023-04-28T05:44:46.635179,0
-1,70540,10,0,0,68397,685,1458,76636268.79453659,0.7998334999999905,1411,89418,2023-04-28T05:44:50.928234,0
-1,70550,10,0,0,68407,685,1458,73620840.60907364,0.7331668333333239,1376,90794,2023-04-28T05:44:55.411994,0
-1,70560,10,0,0,68417,685,1458,75899984.83657837,0.6665001666666572,1384,92178,2023-04-28T05:44:59.972856,0
-1,70570,10,0,0,68427,685,1458,73811311.12575531,0.5998334999999905,1312,93490,2023-04-28T05:45:04.782938,0
10.1,70580,9,1,0,68436,686,1458,77283161.87858582,0.5331668333333238,1153,94643,2023-04-28T05:45:09.385844,0
10.1,70590,9,1,0,68445,687,1458,77418236.13643646,0.4665004996666572,1175,95818,2023-04-28T05:45:14.043722,0
-1,70600,10,0,0,68455,687,1458,73448627.88915634,0.3998334999999905,992,96810,2023-04-28T05:45:18.757051,0
10.1,70610,9,1,0,68464,688,1458,72912786.00692749,0.3331774893333245,909,97719,2023-04-28T05:45:23.423918,0
0.2,70620,8,1,1,68472,689,1459,76955796.18215561,0.26651115566665784,859,98578,2023-04-28T05:45:28.120763,0
-10.9,70630,9,0,1,68481,689,1460,72455840.11077881,0.19984415600000405,670,99248,2023-04-28T05:45:33.050461,0
-1,70640,10,0,0,68491,689,1460,70872029.36410904,0.13316683333333768,625,99873,2023-04-28T05:45:38.012047,0
-1,70650,10,0,0,68501,689,1460,68578349.05385971,0.06650016666666408,617,80392,2023-04-28T05:45:43.034744,0
-1,70660,10,0,0,68511,689,1460,67568434.47685242,0,501,80893,2023-04-28T05:45:48.044215,0
-1,70670,10,0,0,68521,689,1460,67623968.12438965,0,508,81401,2023-04-28T05:45:53.074575,0
-1,70680,10,0,0,68531,689,1460,67794746.75655365,0,505,81906,2023-04-28T05:45:58.056151,0
10.1,70690,9,1,0,68540,690,1460,68030845.82090378,0,486,82392,2023-04-28T05:46:03.274513,0
-1,70700,10,0,0,68550,690,1460,66324985.32533646,0,503,82895,2023-04-28T05:46:08.272521,0
-1,70710,10,0,0,68560,690,1460,67013011.8727684,0,508,83403,2023-04-28T05:46:13.328424,0
-10.9,70720,9,0,1,68569,690,1461,66284467.577934265,0,463,83866,2023-04-28T05:46:18.254960,0
-10.9,70730,9,0,1,68578,690,1462,66418167.94872284,0,483,84349,2023-04-28T05:46:23.173417,0
-1,70740,10,0,0,68588,690,1462,65933229.62522507,0,513,84862,2023-04-28T05:46:28.300621,0
-1,70750,10,0,0,68598,690,1462,65364875.49543381,0,506,85368,2023-04-28T05:46:33.336415,0
-1,70760,10,0,0,68608,690,1462,66620750.72526932,0,524,85892,2023-04-28T05:46:38.362658,0
-1,70770,10,0,0,68618,690,1462,65092298.686504364,0,500,86392,2023-04-28T05:46:43.371383,0
-1,70780,10,0,0,68628,690,1462,64673867.22564697,0,500,86892,2023-04-28T05:46:48.365388,0
-1,70790,10,0,0,68638,690,1462,65670742.094516754,0,529,87421,2023-04-28T05:46:53.410061,0
-1,70800,10,0,0,68648,690,1462,64790516.793727875,0,501,87922,2023-04-28T05:46:58.541468,0
-1,70810,10,0,0,68658,690,1462,76433908.34331512,0.9998334999999905,1482,89404,2023-04-28T05:47:02.716274,0
-1,70820,10,0,0,68668,690,1462,77109613.71660233,0.9331668333333238,1695,91099,2023-04-28T05:47:06.928094,0
-1,70830,10,0,0,68678,690,1462,78471987.84351349,0.8665001666666572,1401,92500,2023-04-28T05:47:11.261916,0
-1,70840,10,0,0,68688,690,1462,80988084.97190475,0.7998334999999905,1419,93919,2023-04-28T05:47:15.501020,0
-10.9,70850,9,0,1,68697,690,1463,78354448.37808609,0.7331728273333242,1348,95267,2023-04-28T05:47:19.914199,0
-1,70860,10,0,0,68707,690,1463,80658883.15439224,0.6665001666666572,1271,96538,2023-04-28T05:47:24.923377,0
-1,70870,10,0,0,68717,690,1463,79616374.07541275,0.5998334999999905,1289,97827,2023-04-28T05:47:30.006848,0
-1,70880,10,0,0,68727,690,1463,75653020.73955536,0.5331668333333238,1081,98908,2023-04-28T05:47:35.055396,0
21.2,70890,8,2,0,68735,692,1463,77630872.4284172,0.4665231436666585,884,99792,2023-04-28T05:47:40.152943,0
-1,70900,10,0,0,68745,692,1463,75246333.77790451,0.3998334999999905,991,80627,2023-04-28T05:47:45.462772,0
-1,70910,10,0,0,68755,692,1463,75072205.06668091,0.33316683333332386,968,81595,2023-04-28T05:47:50.785223,0
-1,70920,10,0,0,68765,692,1463,77451300.62103271,0.2665001666666572,769,82364,2023-04-28T05:47:55.935228,0
-1,70930,10,0,0,68775,692,1463,72793411.01646423,0.19983350000000433,726,83090,2023-04-28T05:48:00.879188,0
-10.9,70940,9,0,1,68784,692,1464,73256313.20476532,0.13316849833333763,653,83743,2023-04-28T05:48:05.724571,0
-1,70950,10,0,0,68794,692,1464,70600412.4879837,0.06650016666666408,559,84302,2023-04-28T05:48:10.739006,0
-1,70960,10,0,0,68804,692,1464,69328010.67829132,0,533,84835,2023-04-28T05:48:15.754853,0
-1,70970,10,0,0,68814,692,1464,69776349.66373444,0,509,85344,2023-04-28T05:48:20.784825,0
-1,70980,10,0,0,68824,692,1464,69984095.9906578,0,504,85848,2023-04-28T05:48:26.019133,0
-1,70990,10,0,0,68834,692,1464,70037832.55815506,0,501,86349,2023-04-28T05:48:31.082624,0
-1,71000,10,0,0,68844,692,1464,69282962.9778862,0,502,86851,2023-04-28T05:48:36.066690,0
-1,71010,10,0,0,68854,692,1464,68929117.6199913,0,516,87367,2023-04-28T05:48:41.105272,0
-1,71020,10,0,0,68864,692,1464,69089712.79859543,0,505,87872,2023-04-28T05:48:46.086987,0
-1,71030,10,0,0,68874,692,1464,68782722.35393524,0,506,88378,2023-04-28T05:48:51.103281,0
-1,71040,10,0,0,68884,692,1464,67978138.6256218,0,534,88912,2023-04-28T05:48:56.188084,0
-10.9,71050,9,0,1,68893,692,1465,68047685.0271225,0,487,89399,2023-04-28T05:49:01.240358,0
-1,71060,10,0,0,68903,692,1465,67427639.067173,0,504,89903,2023-04-28T05:49:06.363406,0
-1,71070,10,0,0,68913,692,1465,67643506.82497025,0,527,90430,2023-04-28T05:49:11.544859,0
-1,71080,10,0,0,68923,692,1465,67569718.36090088,0,509,90939,2023-04-28T05:49:16.586763,0
-1,71090,10,0,0,68933,692,1465,66980523.467063904,0,500,91439,2023-04-28T05:49:21.671479,0
-1,71100,10,0,0,68943,692,1465,67150920.33147812,0,552,91991,2023-04-28T05:49:26.929916,0
-1,71110,10,0,0,68953,692,1465,75264606.17780685,0.9998334999999905,1740,93731,2023-04-28T05:49:31.013432,0
-10.9,71120,9,0,1,68962,692,1466,77222915.2917862,0.9331814853333247,1317,95048,2023-04-28T05:49:35.244148,0
-1,71130,10,0,0,68972,692,1466,80630745.58973312,0.8665001666666572,1454,96502,2023-04-28T05:49:39.548424,0
-1,71140,10,0,0,68982,692,1466,78187132.77578354,0.7998334999999905,1445,97947,2023-04-28T05:49:43.892367,0
0.2,71150,8,1,1,68990,693,1467,77445833.08696747,0.733186480333325,1237,99184,2023-04-28T05:49:48.172840,0
-1,71160,10,0,0,69000,693,1467,77915358.543396,0.6665001666666572,1381,80452,2023-04-28T05:49:52.607754,0
-10.9,71170,9,0,1,69009,693,1468,80354823.76813889,0.5998408259999909,1144,81596,2023-04-28T05:49:57.207140,0
-1,71180,10,0,0,69019,693,1468,79996275.60377121,0.5331668333333238,1061,82657,2023-04-28T05:50:01.903011,0
-1,71190,10,0,0,69029,693,1468,78093940.31763077,0.46650016666665717,1063,83720,2023-04-28T05:50:06.565894,0
10.1,71200,9,1,0,69038,694,1468,79598375.55885315,0.399842157999991,851,84571,2023-04-28T05:50:11.264324,0
-1,71210,10,0,0,69048,694,1468,77796379.9238205,0.33316683333332386,954,85525,2023-04-28T05:50:16.019716,0
0.2,71220,8,1,1,69056,695,1469,76609871.08945847,0.2665088246666577,897,86422,2023-04-28T05:50:20.740622,0
-20.8,71230,8,0,2,69064,695,1471,76818980.27658463,0.19984881800000392,655,87077,2023-04-28T05:50:25.614124,0
-1,71240,10,0,0,69074,695,1471,73987219.6316719,0.13316683333333768,654,87731,2023-04-28T05:50:30.666422,0
-10.9,71250,9,0,1,69083,695,1472,73803015.6493187,0.0665144856666643,524,88255,2023-04-28T05:50:35.589992,0
-1,71260,10,0,0,69093,695,1472,70998481.21404648,0,538,88793,2023-04-28T05:50:40.676280,0
-1,71270,10,0,0,69103,695,1472,70934388.04149628,0,500,89293,2023-04-28T05:50:45.732012,0
-1,71280,10,0,0,69113,695,1472,70647148.48995209,0,502,89795,2023-04-28T05:50:50.816932,0
-1,71290,10,0,0,69123,695,1472,70407798.58827591,0,500,90295,2023-04-28T05:50:55.934870,0
-1,71300,10,0,0,69133,695,1472,69152781.06927872,0,500,90795,2023-04-28T05:51:01.163175,0
-1,71310,10,0,0,69143,695,1472,69156601.4289856,0,504,91299,2023-04-28T05:51:06.304863,0
-1,71320,10,0,0,69153,695,1472,70165040.49301147,0,501,91800,2023-04-28T05:51:11.524646,0
-1,71330,10,0,0,69163,695,1472,68770277.79817581,0,525,92325,2023-04-28T05:51:16.637401,0
-1,71340,10,0,0,69173,695,1472,67875372.4694252,0,504,92829,2023-04-28T05:51:21.749249,0
-10.9,71350,9,0,1,69182,695,1473,69786388.2780075,0,502,93331,2023-04-28T05:51:26.968209,0
-1,71360,10,0,0,69192,695,1473,68586347.69916534,0,504,93835,2023-04-28T05:51:32.107058,0
-1,71370,10,0,0,69202,695,1473,69796086.25173569,0,506,94341,2023-04-28T05:51:37.245922,0
-1,71380,10,0,0,69212,695,1473,67212746.14334106,0,509,94850,2023-04-28T05:51:42.348892,0
-1,71390,10,0,0,69222,695,1473,68628247.08223343,0,528,95378,2023-04-28T05:51:47.464294,0
-10.9,71400,9,0,1,69231,695,1474,68935736.11974716,0,470,95848,2023-04-28T05:51:52.539345,0
-1,71410,10,0,0,69241,695,1474,81496653.55682373,0.9998334999999905,1596,97444,2023-04-28T05:51:56.721287,0
-1,71420,10,0,0,69251,695,1474,82559344.76852417,0.9331668333333238,1552,98996,2023-04-28T05:52:00.889804,0
-1,71430,10,0,0,69261,695,1474,77043886.4827156,0.8665001666666572,1437,80347,2023-04-28T05:52:05.288739,0
10.1,71440,9,1,0,69270,696,1474,79529809.653759,0.7998454879999912,1270,81617,2023-04-28T05:52:09.548615,0
0.2,71450,8,1,1,69278,697,1475,75399142.20571518,0.7331888113333251,1243,82860,2023-04-28T05:52:13.879782,0
-1,71460,10,0,0,69288,697,1475,78397832.51285553,0.6665001666666572,1251,84111,2023-04-28T05:52:18.274096,0
0.2,71470,8,1,1,69296,698,1476,79395116.5676117,0.5998378289999907,1127,85238,2023-04-28T05:52:22.771755,0
-1,71480,10,0,0,69306,698,1476,79172314.40544128,0.5331668333333238,1141,86379,2023-04-28T05:52:27.471819,0
-1,71490,10,0,0,69316,698,1476,75008348.22654724,0.46650016666665717,1088,87467,2023-04-28T05:52:32.079818,0
-1,71500,10,0,0,69326,698,1476,77513897.71699905,0.3998334999999905,1050,88517,2023-04-28T05:52:36.785361,0
-1,71510,10,0,0,69336,698,1476,75320028.9607048,0.33316683333332386,907,89424,2023-04-28T05:52:41.556310,0
10.1,71520,9,1,0,69345,699,1476,77170779.40702438,0.26651448566665803,798,90222,2023-04-28T05:52:46.312180,0
-20.8,71530,8,0,2,69353,699,1478,74655083.71591568,0.19985114900000386,738,90960,2023-04-28T05:52:51.145550,0
-1,71540,10,0,0,69363,699,1478,72163141.96586609,0.13316683333333768,671,91631,2023-04-28T05:52:56.245801,0
-1,71550,10,0,0,69373,699,1478,71707457.30400085,0.06650016666666408,592,92223,2023-04-28T05:53:01.268017,0
-1,71560,10,0,0,69383,699,1478,70993781.68582916,0.05,556,92779,2023-04-28T05:53:06.385234,0
-1,71570,10,0,0,69393,699,1478,70761569.14234161,0.05,581,93360,2023-04-28T05:53:11.489920,0
-1,71580,10,0,0,69403,699,1478,70542234.18235779,0.05,549,93909,2023-04-28T05:53:16.732221,0
-10.9,71590,9,0,1,69412,699,1479,71223297.71518707,0.05,508,94417,2023-04-28T05:53:21.667690,0
-10.9,71600,9,0,1,69421,699,1480,70945340.69299698,0.05,515,94932,2023-04-28T05:53:26.829224,0
10.1,71610,9,1,0,69430,700,1480,70096562.20674515,0.05,494,95426,2023-04-28T05:53:31.845501,0
-1,71620,10,0,0,69440,700,1480,70049198.26984406,0.05,569,95995,2023-04-28T05:53:36.947307,0
-10.9,71630,9,0,1,69449,700,1481,69312759.93585587,0.05,544,96539,2023-04-28T05:53:41.990462,0
-10.9,71640,9,0,1,69458,700,1482,70931601.2263298,0.05,562,97101,2023-04-28T05:53:47.000409,0
-1,71650,10,0,0,69468,700,1482,70102910.69746017,0.05,576,97677,2023-04-28T05:53:52.089540,0
-1,71660,10,0,0,69478,700,1482,69670128.52430344,0.05,576,98253,2023-04-28T05:53:57.275926,0
10.1,71670,9,1,0,69487,701,1482,70351713.89579773,0.05,532,98785,2023-04-28T05:54:02.274080,0
-1,71680,10,0,0,69497,701,1482,69558612.70427704,0.05,605,99390,2023-04-28T05:54:07.415833,0
-10.9,71690,9,0,1,69506,701,1483,68500681.51950836,0.05,514,99904,2023-04-28T05:54:12.455384,0
-10.9,71700,9,0,1,69515,701,1484,68155715.46554565,0.05,554,80367,2023-04-28T05:54:17.534849,0
-1,71710,10,0,0,69525,701,1484,76570308.80451202,0.9998334999999905,1615,81982,2023-04-28T05:54:21.621984,0
-1,71720,10,0,0,69535,701,1484,81350773.87094498,0.9331668333333238,1588,83570,2023-04-28T05:54:25.831194,0
-1,71730,10,0,0,69545,701,1484,78796631.69384003,0.8665001666666572,1389,84959,2023-04-28T05:54:30.268489,0
-10.9,71740,9,0,1,69554,701,1485,81605840.32535553,0.7998364969999907,1285,86244,2023-04-28T05:54:34.623209,0
-1,71750,10,0,0,69564,701,1485,77108515.79904556,0.7331668333333239,1305,87549,2023-04-28T05:54:39.018585,0
-1,71760,10,0,0,69574,701,1485,78270404.93488312,0.6665001666666572,1219,88768,2023-04-28T05:54:43.414231,0
-1,71770,10,0,0,69584,701,1485,79325436.35368347,0.5998334999999905,1234,90002,2023-04-28T05:54:47.931168,0
-1,71780,10,0,0,69594,701,1485,81321646.27313614,0.5331668333333238,1245,91247,2023-04-28T05:54:52.529848,0
