r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,60140,10,0,0,58426,557,1157,20235863.104462624,0.13316683333333768,627,97966,2023-04-28T02:18:49.121269,0
-1,60150,10,0,0,58436,557,1157,19940698.66836071,0.06650016666666408,586,98552,2023-04-28T02:18:52.838331,0
-1,60160,10,0,0,58446,557,1157,19486161.99195385,0.01,528,99080,2023-04-28T02:18:56.742634,0
-1,60170,10,0,0,58456,557,1157,18910002.33590603,0.01,537,99617,2023-04-28T02:19:00.417764,0
-1,60180,10,0,0,58466,557,1157,19694340.080022812,0.01,508,80100,2023-04-28T02:19:04.009433,0
-1,60190,10,0,0,58476,557,1157,19758963.43588829,0.01,513,80613,2023-04-28T02:19:08.256136,0
-1,60200,10,0,0,58486,557,1157,19733654.335141182,0.01,512,81125,2023-04-28T02:19:11.754744,0
-1,60210,10,0,0,58496,557,1157,19429661.333560944,0.01,500,81625,2023-04-28T02:19:15.484931,0
-1,60220,10,0,0,58506,557,1157,19351995.065808296,0.01,533,82158,2023-04-28T02:19:19.080379,0
-1,60230,10,0,0,58516,557,1157,19873981.99737072,0.01,521,82679,2023-04-28T02:19:23.181919,0
-1,60240,10,0,0,58526,557,1157,19149458.48286152,0.01,523,83202,2023-04-28T02:19:27.030333,0
-1,60250,10,0,0,58536,557,1157,19716091.15600586,0.01,517,83719,2023-04-28T02:19:30.633157,0
-1,60260,10,0,0,58546,557,1157,20083568.99023056,0.01,504,84223,2023-04-28T02:19:34.434876,0
-1,60270,10,0,0,58556,557,1157,19734309.017658234,0.01,507,84730,2023-04-28T02:19:38.372364,0
-1,60280,10,0,0,58566,557,1157,19784189.090132713,0.01,510,85240,2023-04-28T02:19:42.204233,0
-10.9,60290,9,0,1,58575,557,1158,19351112.91706562,0.01,489,85729,2023-04-28T02:19:46.032293,0
-10.9,60300,9,0,1,58584,557,1159,19678082.540631294,0.01,502,86231,2023-04-28T02:19:49.514824,0
-1,60310,10,0,0,58594,557,1159,20024010.39004326,0.9998334999999905,1508,87739,2023-04-28T02:19:52.733280,0
10.1,60320,9,1,0,58603,558,1159,19810022.935271263,0.9331751583333243,1455,89194,2023-04-28T02:19:55.947794,0
10.1,60330,9,1,0,58612,559,1159,20089094.86234188,0.866513819666658,1342,90536,2023-04-28T02:19:59.235889,0
-1,60340,10,0,0,58622,559,1159,19823717.027902603,0.7998334999999905,1422,91958,2023-04-28T02:20:02.201025,0
-1,60350,10,0,0,58632,559,1159,20528746.992349625,0.7331668333333239,1451,93409,2023-04-28T02:20:05.677408,0
-1,60360,10,0,0,58642,559,1159,20295654.088258743,0.6665001666666572,1341,94750,2023-04-28T02:20:08.876805,0
10.1,60370,9,1,0,58651,560,1159,20906953.513622284,0.5998494839999914,959,95709,2023-04-28T02:20:12.638974,0
-1,60380,10,0,0,58661,560,1159,20142635.0325346,0.5331668333333238,1030,96739,2023-04-28T02:20:15.775656,0
10.1,60390,9,1,0,58670,561,1159,20914018.45216751,0.4665044956666574,998,97737,2023-04-28T02:20:19.241250,0
-1,60400,10,0,0,58680,561,1159,20192500.203847885,0.3998334999999905,929,98666,2023-04-28T02:20:22.487869,0
-1,60410,10,0,0,58690,561,1159,19919141.605496407,0.33316683333332386,911,99577,2023-04-28T02:20:26.453593,0
-9.7,60420,7,1,2,58697,562,1161,20425486.56463623,0.26653246766665906,630,80166,2023-04-28T02:20:30.048348,0
-1,60430,10,0,0,58707,562,1161,20187404.975295067,0.19983350000000433,692,80858,2023-04-28T02:20:33.446776,0
-1,60440,10,0,0,58717,562,1161,19923247.769474983,0.13316683333333768,668,81526,2023-04-28T02:20:37.278903,0
-1,60450,10,0,0,58727,562,1161,20453624.87435341,0.06650016666666408,578,82104,2023-04-28T02:20:40.933841,0
-1,60460,10,0,0,58737,562,1161,19155495.762825012,0,500,82604,2023-04-28T02:20:45.052458,0
-1,60470,10,0,0,58747,562,1161,20142797.008156776,0,511,83115,2023-04-28T02:20:48.695371,0
-1,60480,10,0,0,58757,562,1161,19449416.399002075,0,500,83615,2023-04-28T02:20:52.326976,0
-1,60490,10,0,0,58767,562,1161,19975922.405719757,0,500,84115,2023-04-28T02:20:56.229126,0
-10.9,60500,9,0,1,58776,562,1162,19731700.56939125,0,465,84580,2023-04-28T02:21:02.811643,0
-1,60510,10,0,0,58786,562,1162,19466806.87367916,0,500,85080,2023-04-28T02:21:06.751953,0
-1,60520,10,0,0,58796,562,1162,19742792.695760727,0,501,85581,2023-04-28T02:21:13.921685,0
-1,60530,10,0,0,58806,562,1162,20281856.060028076,0,503,86084,2023-04-28T02:21:18.129335,0
-10.9,60540,9,0,1,58815,562,1163,19675672.575831413,0,489,86573,2023-04-28T02:21:21.525941,0
-20.8,60550,8,0,2,58823,562,1165,20429950.580000877,0,432,87005,2023-04-28T02:21:25.269876,0
-1,60560,10,0,0,58833,562,1165,20056113.079190254,0,504,87509,2023-04-28T02:21:28.973941,0
-1,60570,10,0,0,58843,562,1165,19904811.829328537,0,500,88009,2023-04-28T02:21:33.076576,0
10.1,60580,9,1,0,58852,563,1165,19929720.08883953,0,466,88475,2023-04-28T02:21:36.800006,0
-1,60590,10,0,0,58862,563,1165,19473709.538578987,0,500,88975,2023-04-28T02:21:40.272022,0
-1,60600,10,0,0,58872,563,1165,19392894.133925438,0,500,89475,2023-04-28T02:21:44.086028,0
-1,60610,10,0,0,58882,563,1165,19230878.353118896,0.9998334999999905,1667,91142,2023-04-28T02:21:47.384063,0
10.1,60620,9,1,0,58891,564,1165,19575176.909565926,0.9331731603333242,1503,92645,2023-04-28T02:21:50.671402,0
-1,60630,10,0,0,58901,564,1165,19587682.93261528,0.8665001666666572,1467,94112,2023-04-28T02:21:53.573395,0
10.1,60640,9,1,0,58910,565,1165,19544937.61062622,0.7998448219999912,1376,95488,2023-04-28T02:21:56.869736,0
-1,60650,10,0,0,58920,565,1165,20573656.33547306,0.7331668333333239,1298,96786,2023-04-28T02:21:59.881249,0
-10.9,60660,9,0,1,58929,565,1166,19975261.986255646,0.6665118216666579,1258,98044,2023-04-28T02:22:03.828316,0
-1,60670,10,0,0,58939,565,1166,19904873.29661846,0.5998334999999905,1194,99238,2023-04-28T02:22:06.933902,0
-1,60680,10,0,0,58949,565,1166,20248217.1356678,0.5331668333333238,1094,80266,2023-04-28T02:22:10.426990,0
-1,60690,10,0,0,58959,565,1166,20241484.940052032,0.46650016666665717,1106,81372,2023-04-28T02:22:13.649954,0
-1,60700,10,0,0,58969,565,1166,20118649.899959564,0.3998334999999905,943,82315,2023-04-28T02:22:17.364151,0
-1,60710,10,0,0,58979,565,1166,20498716.01164341,0.33316683333332386,831,83146,2023-04-28T02:22:21.203478,0
-1,60720,10,0,0,58989,565,1166,19701868.295669556,0.2665001666666572,850,83996,2023-04-28T02:22:24.711706,0
-10.9,60730,9,0,1,58998,565,1167,19610197.618603706,0.199845821000004,661,84657,2023-04-28T02:22:28.257804,0
-1,60740,10,0,0,59008,565,1167,20548140.77913761,0.13316683333333768,576,85233,2023-04-28T02:22:31.689905,0
-10.9,60750,9,0,1,59017,565,1168,20127515.494823456,0.06650582766666417,573,85806,2023-04-28T02:22:35.909440,0
-1,60760,10,0,0,59027,565,1168,19890368.208289146,0.05,555,86361,2023-04-28T02:22:39.456646,0
-10.9,60770,9,0,1,59036,565,1169,19627701.41661167,0.05,563,86924,2023-04-28T02:22:43.103816,0
-1,60780,10,0,0,59046,565,1169,20160943.493247032,0.05,543,87467,2023-04-28T02:22:46.960001,0
-1,60790,10,0,0,59056,565,1169,19523115.60511589,0.05,569,88036,2023-04-28T02:22:50.821603,0
10.1,60800,9,1,0,59065,566,1169,20233986.899256706,0.05,525,88561,2023-04-28T02:22:54.680317,0
-1,60810,10,0,0,59075,566,1169,19653203.33838463,0.05,551,89112,2023-04-28T02:22:58.287747,0
-1,60820,10,0,0,59085,566,1169,19908225.46184063,0.05,546,89658,2023-04-28T02:23:02.029608,0
-1,60830,10,0,0,59095,566,1169,20192029.69968319,0.05,542,90200,2023-04-28T02:23:06.055015,0
-1,60840,10,0,0,59105,566,1169,19526571.78044319,0.05,548,90748,2023-04-28T02:23:09.760005,0
-10.9,60850,9,0,1,59114,566,1170,19654785.990715027,0.05,538,91286,2023-04-28T02:23:13.549343,0
-1,60860,10,0,0,59124,566,1170,19767090.380191803,0.05,567,91853,2023-04-28T02:23:16.984910,0
-1,60870,10,0,0,59134,566,1170,20608624.443411827,0.05,592,92445,2023-04-28T02:23:20.888685,0
-1,60880,10,0,0,59144,566,1170,20179497.52509594,0.05,575,93020,2023-04-28T02:23:24.861292,0
-1,60890,10,0,0,59154,566,1170,20101601.630449295,0.05,551,93571,2023-04-28T02:23:28.390870,0
-10.9,60900,9,0,1,59163,566,1171,19302549.362182617,0.05,497,94068,2023-04-28T02:23:32.352844,0
10.1,60910,9,1,0,59172,567,1171,19896414.652466774,0.9998351649999906,1512,95580,2023-04-28T02:23:35.113399,0
-1,60920,10,0,0,59182,567,1171,19428987.950086594,0.9331668333333238,1486,97066,2023-04-28T02:23:38.641360,0
-1,60930,10,0,0,59192,567,1171,19550453.49895954,0.8665001666666572,1481,98547,2023-04-28T02:23:41.700031,0
-1,60940,10,0,0,59202,567,1171,19885778.27811241,0.7998334999999905,1290,99837,2023-04-28T02:23:45.108673,0
-1,60950,10,0,0,59212,567,1171,19903443.530201912,0.7331668333333239,1386,80979,2023-04-28T02:23:48.072719,0
10.1,60960,9,1,0,59221,568,1171,20391086.93599701,0.6665064936666576,1241,82220,2023-04-28T02:23:51.366963,0
-1,60970,10,0,0,59231,568,1171,19810112.416744232,0.5998334999999905,1234,83454,2023-04-28T02:23:54.857980,0
-1,60980,10,0,0,59241,568,1171,20127585.977315903,0.5331668333333238,1111,84565,2023-04-28T02:23:58.354973,0
-1,60990,10,0,0,59251,568,1171,20329487.845301628,0.46650016666665717,993,85558,2023-04-28T02:24:01.554770,0
-1,61000,10,0,0,59261,568,1171,20278526.544570923,0.3998334999999905,935,86493,2023-04-28T02:24:05.148614,0
-10.9,61010,9,0,1,59270,568,1172,20259360.745549202,0.3331758243333244,805,87298,2023-04-28T02:24:08.585116,0
-1,61020,10,0,0,59280,568,1172,20263345.688581467,0.2665001666666572,872,88170,2023-04-28T02:24:12.514624,0
-1,61030,10,0,0,59290,568,1172,20400144.159793854,0.19983350000000433,678,88848,2023-04-28T02:24:16.165659,0
-1,61040,10,0,0,59300,568,1172,19855235.889554024,0.13316683333333768,635,89483,2023-04-28T02:24:19.545689,0
-1,61050,10,0,0,59310,568,1172,19741969.257593155,0.06650016666666408,587,90070,2023-04-28T02:24:23.302516,0
-1,61060,10,0,0,59320,568,1172,20116543.69533062,0.05,528,90598,2023-04-28T02:24:27.238996,0
-1,61070,10,0,0,59330,568,1172,20270131.00683689,0.05,535,91133,2023-04-28T02:24:31.013138,0
-1,61080,10,0,0,59340,568,1172,20020741.59681797,0.05,548,91681,2023-04-28T02:24:34.607394,0
-1,61090,10,0,0,59350,568,1172,20107222.571969032,0.05,546,92227,2023-04-28T02:24:38.301601,0
-1,61100,10,0,0,59360,568,1172,19574693.66490841,0.05,625,92852,2023-04-28T02:24:42.386224,0
-1,61110,10,0,0,59370,568,1172,20262970.253825188,0.05,591,93443,2023-04-28T02:24:46.015485,0
-1,61120,10,0,0,59380,568,1172,19202680.28974533,0.05,538,93981,2023-04-28T02:24:49.805790,0
-1,61130,10,0,0,59390,568,1172,20027135.759592056,0.05,530,94511,2023-04-28T02:24:53.338866,0
-1,61140,10,0,0,59400,568,1172,19712144.136428833,0.05,535,95046,2023-04-28T02:24:57.196016,0
-10.9,61150,9,0,1,59409,568,1173,20069238.31999302,0.05,521,95567,2023-04-28T02:25:01.230466,0
-1,61160,10,0,0,59419,568,1173,19922366.88733101,0.05,570,96137,2023-04-28T02:25:04.650968,0
-1,61170,10,0,0,59429,568,1173,19848215.28196335,0.05,583,96720,2023-04-28T02:25:08.390178,0
-1,61180,10,0,0,59439,568,1173,20533873.066306114,0.05,553,97273,2023-04-28T02:25:11.839862,0
-1,61190,10,0,0,59449,568,1173,19984568.282961845,0.05,570,97843,2023-04-28T02:25:16.238047,0
-1,61200,10,0,0,59459,568,1173,19469043.612480164,0.05,538,98381,2023-04-28T02:25:20.033010,0
-1,61210,10,0,0,59469,568,1173,19526713.41598034,0.9998334999999905,1655,80029,2023-04-28T02:25:22.860085,0
-1,61220,10,0,0,59479,568,1173,20058777.779340744,0.9331668333333238,1443,81472,2023-04-28T02:25:25.922233,0
-10.9,61230,9,0,1,59488,568,1174,19298127.964138985,0.866514152666658,1283,82755,2023-04-28T02:25:29.105684,0
-1,61240,10,0,0,59498,568,1174,19343699.8128891,0.7998334999999905,1446,84201,2023-04-28T02:25:32.716775,0
10.1,61250,9,1,0,59507,569,1174,20454779.19280529,0.7331768233333245,1278,85479,2023-04-28T02:25:35.684114,0
-1,61260,10,0,0,59517,569,1174,20375763.475894928,0.6665001666666572,1307,86786,2023-04-28T02:25:39.007602,0
-10.9,61270,9,0,1,59526,569,1175,20087888.464331627,0.5998401599999909,1133,87919,2023-04-28T02:25:42.081294,0
-1,61280,10,0,0,59536,569,1175,20279570.668935776,0.5331668333333238,1163,89082,2023-04-28T02:25:45.982037,0
10.1,61290,9,1,0,59545,570,1175,20471425.727009773,0.46651015666665774,947,90029,2023-04-28T02:25:49.338364,0
-1,61300,10,0,0,59555,570,1175,19968297.481536865,0.3998334999999905,1092,91121,2023-04-28T02:25:52.897694,0
-1,61310,10,0,0,59565,570,1175,20443154.200911522,0.33316683333332386,869,91990,2023-04-28T02:25:56.112951,0
-10.9,61320,9,0,1,59574,570,1176,19624485.969543457,0.26651115566665784,781,92771,2023-04-28T02:25:59.688507,0
-10.9,61330,9,0,1,59583,570,1177,19821288.213133812,0.19984515500000402,630,93401,2023-04-28T02:26:03.558691,0
-1,61340,10,0,0,59593,570,1177,20164817.86966324,0.13316683333333768,660,94061,2023-04-28T02:26:07.175171,0
-1,61350,10,0,0,59603,570,1177,19579787.626862526,0.06650016666666408,577,94638,2023-04-28T02:26:10.912909,0
-1,61360,10,0,0,59613,570,1177,19614239.558577538,0,500,95138,2023-04-28T02:26:14.454898,0
-1,61370,10,0,0,59623,570,1177,19560930.57990074,0,500,95638,2023-04-28T02:26:18.882152,0
-1,61380,10,0,0,59633,570,1177,19297231.063246727,0,500,96138,2023-04-28T02:26:22.618843,0
-1,61390,10,0,0,59643,570,1177,19899595.752358437,0,500,96638,2023-04-28T02:26:26.321894,0
-1,61400,10,0,0,59653,570,1177,19511547.312140465,0,510,97148,2023-04-28T02:26:30.175814,0
0.2,61410,8,1,1,59661,571,1178,19893554.002046585,0,451,97599,2023-04-28T02:26:33.850070,0
-10.9,61420,9,0,1,59670,571,1179,19482269.436120987,0,460,98059,2023-04-28T02:26:37.825447,0
-1,61430,10,0,0,59680,571,1179,19715795.516967773,0,500,98559,2023-04-28T02:26:41.328626,0
-1,61440,10,0,0,59690,571,1179,19645877.927541733,0,500,99059,2023-04-28T02:26:45.147955,0
-1,61450,10,0,0,59700,571,1179,19010253.623127937,0,500,99559,2023-04-28T02:26:49.083155,0
-10.9,61460,9,0,1,59709,571,1180,19155323.35639,0,452,80009,2023-04-28T02:26:52.954953,0
-1,61470,10,0,0,59719,571,1180,19476112.872362137,0,504,80513,2023-04-28T02:26:56.912381,0
-1,61480,10,0,0,59729,571,1180,19096436.128020287,0,504,81017,2023-04-28T02:27:00.473146,0
-1,61490,10,0,0,59739,571,1180,19771192.81888008,0,500,81517,2023-04-28T02:27:04.273993,0
-1,61500,10,0,0,59749,571,1180,20011562.928557396,0,500,82017,2023-04-28T02:27:08.478016,0
-1,61510,10,0,0,59759,571,1180,19648913.145065308,0.9998334999999905,1624,83641,2023-04-28T02:27:11.300082,0
-1,61520,10,0,0,59769,571,1180,20174412.354826927,0.9331668333333238,1407,85048,2023-04-28T02:27:14.334616,0
10.1,61530,9,1,0,59778,572,1180,20162593.349814415,0.8665098236666577,1197,86245,2023-04-28T02:27:17.305890,0
-1,61540,10,0,0,59788,572,1180,20291138.514876366,0.7998334999999905,1414,87659,2023-04-28T02:27:20.510382,0
10.1,61550,9,1,0,59797,573,1180,20387786.105275154,0.7331784883333246,1248,88907,2023-04-28T02:27:24.073719,0
-1,61560,10,0,0,59807,573,1180,19359745.532274246,0.6665001666666572,1308,90215,2023-04-28T02:27:27.413059,0
-1,61570,10,0,0,59817,573,1180,19689611.64355278,0.5998334999999905,1272,91487,2023-04-28T02:27:30.606632,0
10.1,61580,9,1,0,59826,574,1180,19889166.8766737,0.5331751583333243,1146,92633,2023-04-28T02:27:34.059193,0
-1,61590,10,0,0,59836,574,1180,19797516.986727715,0.46650016666665717,1080,93713,2023-04-28T02:27:37.416631,0
-1,61600,10,0,0,59846,574,1180,19876224.547624588,0.3998334999999905,935,94648,2023-04-28T02:27:41.179719,0
-20.8,61610,8,0,2,59854,574,1182,20332390.36798477,0.33317515833332434,779,95427,2023-04-28T02:27:44.457963,0
-1,61620,10,0,0,59864,574,1182,19653855.487704277,0.2665001666666572,936,96363,2023-04-28T02:27:48.054051,0
-1,61630,10,0,0,59874,574,1182,19897754.713892937,0.19983350000000433,780,97143,2023-04-28T02:27:51.473529,0
-1,61640,10,0,0,59884,574,1182,19473263.09978962,0.13316683333333768,673,97816,2023-04-28T02:27:55.689808,0
-20.8,61650,8,0,2,59892,574,1184,19541745.856404305,0.06652247766666443,466,98282,2023-04-28T02:27:59.396565,0
-1,61660,10,0,0,59902,574,1184,19014337.584376335,0,500,98782,2023-04-28T02:28:03.009217,0
-1,61670,10,0,0,59912,574,1184,19777133.092284203,0,500,99282,2023-04-28T02:28:06.789341,0
-1,61680,10,0,0,59922,574,1184,19830218.03200245,0,500,99782,2023-04-28T02:28:10.715549,0
-1,61690,10,0,0,59932,574,1184,19410546.645522118,0,505,80230,2023-04-28T02:28:14.618426,0
-1,61700,10,0,0,59942,574,1184,19546869.918704033,0,504,80734,2023-04-28T02:28:18.420571,0
-1,61710,10,0,0,59952,574,1184,19787612.408399582,0,505,81239,2023-04-28T02:28:21.890508,0
-1,61720,10,0,0,59962,574,1184,19920717.030763626,0,500,81739,2023-04-28T02:28:26.121209,0
-1,61730,10,0,0,59972,574,1184,20173975.080251694,0,509,82248,2023-04-28T02:28:30.443042,0
10.1,61740,9,1,0,59981,575,1184,19684404.507279396,0,468,82716,2023-04-28T02:28:34.159475,0
-10.9,61750,9,0,1,59990,575,1185,20299691.408872604,0,468,83184,2023-04-28T02:28:38.012277,0
-1,61760,10,0,0,60000,575,1185,20431667.491793633,0,500,83684,2023-04-28T02:28:41.761449,0
-1,61770,10,0,0,60010,575,1185,20396316.424012184,0,500,84184,2023-04-28T02:28:45.839364,0
-1,61780,10,0,0,60020,575,1185,19960462.525486946,0,501,84685,2023-04-28T02:28:49.403374,0
-1,61790,10,0,0,60030,575,1185,20243035.10785103,0,504,85189,2023-04-28T02:28:53.049267,0
-1,61800,10,0,0,60040,575,1185,20256096.7952013,0,502,85691,2023-04-28T02:28:56.952609,0
-1,61810,10,0,0,60050,575,1185,19928507.87937641,0.9998334999999905,1650,87341,2023-04-28T02:29:00.168603,0
-1,61820,10,0,0,60060,575,1185,20045292.526483536,0.9331668333333238,1550,88891,2023-04-28T02:29:03.386855,0
-1,61830,10,0,0,60070,575,1185,20245753.526687622,0.8665001666666572,1538,90429,2023-04-28T02:29:06.232573,0
-1,61840,10,0,0,60080,575,1185,19563484.78794098,0.7998334999999905,1468,91897,2023-04-28T02:29:09.446806,0
-10.9,61850,9,0,1,60089,575,1186,20391654.819250107,0.7331764903333244,1229,93126,2023-04-28T02:29:12.653228,0
-1,61860,10,0,0,60099,575,1186,20152120.292186737,0.6665001666666572,1243,94369,2023-04-28T02:29:16.370426,0
-10.9,61870,9,0,1,60108,575,1187,19834408.7600708,0.5998461539999912,1018,95387,2023-04-28T02:29:19.444619,0
-1,61880,10,0,0,60118,575,1187,20143762.081861496,0.5331668333333238,1024,96411,2023-04-28T02:29:22.981955,0
-1,61890,10,0,0,60128,575,1187,20267493.799328804,0.46650016666665717,1065,97476,2023-04-28T02:29:26.197280,0
21.2,61900,8,2,0,60136,577,1187,20831836.834549904,0.3998521479999916,785,98261,2023-04-28T02:29:30.023132,0
-1,61910,10,0,0,60146,577,1187,19991782.23311901,0.33316683333332386,864,99125,2023-04-28T02:29:33.457765,0
-10.9,61920,9,0,1,60155,577,1188,19850549.25084114,0.2665051616666575,854,99979,2023-04-28T02:29:37.076437,0
-1,61930,10,0,0,60165,577,1188,20090258.195996284,0.19983350000000433,781,80608,2023-04-28T02:29:40.625446,0
-1,61940,10,0,0,60175,577,1188,20236067.697405815,0.13316683333333768,636,81244,2023-04-28T02:29:44.317347,0
-1,61950,10,0,0,60185,577,1188,19815884.679555893,0.06650016666666408,569,81813,2023-04-28T02:29:48.518517,0
-10.9,61960,9,0,1,60194,577,1189,19843153.953552246,0.05,510,82323,2023-04-28T02:29:51.938928,0
-1,61970,10,0,0,60204,577,1189,19549003.019928932,0.05,547,82870,2023-04-28T02:29:55.784490,0
-1,61980,10,0,0,60214,577,1189,20053825.89995861,0.05,536,83406,2023-04-28T02:29:59.326644,0
-9.7,61990,7,1,2,60221,578,1191,20217882.17127323,0.05,442,83848,2023-04-28T02:30:03.679350,0
-1,62000,10,0,0,60231,578,1191,19777067.452669144,0.05,616,84464,2023-04-28T02:30:07.642922,0
-1,62010,10,0,0,60241,578,1191,19567779.153585434,0.05,532,84996,2023-04-28T02:30:11.311968,0
-1,62020,10,0,0,60251,578,1191,19780186.638236046,0.05,558,85554,2023-04-28T02:30:15.129261,0
-1,62030,10,0,0,60261,578,1191,20154171.958565712,0.05,545,86099,2023-04-28T02:30:19.319705,0
-1,62040,10,0,0,60271,578,1191,19882050.60362816,0.05,556,86655,2023-04-28T02:30:22.898555,0
-10.9,62050,9,0,1,60280,578,1192,19779432.93750286,0.05,550,87205,2023-04-28T02:30:26.608105,0
-1,62060,10,0,0,60290,578,1192,19827258.66138935,0.05,571,87776,2023-04-28T02:30:30.106985,0
-1,62070,10,0,0,60300,578,1192,19373768.270015717,0.05,587,88363,2023-04-28T02:30:34.204699,0
-1,62080,10,0,0,60310,578,1192,20048687.532544136,0.05,560,88923,2023-04-28T02:30:38.017971,0
-10.9,62090,9,0,1,60319,578,1193,19727381.318807602,0.05,494,89417,2023-04-28T02:30:41.723171,0
-1,62100,10,0,0,60329,578,1193,19960456.19249344,0.05,521,89938,2023-04-28T02:30:45.514312,0
-10.9,62110,9,0,1,60338,578,1194,20160159.692168236,0.9998378289999907,1587,91525,2023-04-28T02:30:48.368190,0
10.1,62120,9,1,0,60347,579,1194,19766678.81011963,0.9331798203333246,1464,92989,2023-04-28T02:30:52.044121,0
-1,62130,10,0,0,60357,579,1194,19500240.981578827,0.8665001666666572,1463,94452,2023-04-28T02:30:55.008082,0
-10.9,62140,9,0,1,60366,579,1195,19641329.050064087,0.7998384949999908,1371,95823,2023-04-28T02:30:58.357135,0
-10.9,62150,9,0,1,60375,579,1196,19502606.689929962,0.7331794873333246,1200,97023,2023-04-28T02:31:01.353125,0
-1,62160,10,0,0,60385,579,1196,19701514.98913765,0.6665001666666572,1281,98304,2023-04-28T02:31:04.923516,0
-1,62170,10,0,0,60395,579,1196,20350277.27484703,0.5998334999999905,1191,99495,2023-04-28T02:31:08.373218,0
-1,62180,10,0,0,60405,579,1196,20362817.645072937,0.5331668333333238,1044,80432,2023-04-28T02:31:11.886516,0
-10.9,62190,9,0,1,60414,579,1197,20434783.62262249,0.4665074926666576,946,81378,2023-04-28T02:31:15.085330,0
